Taxon_ID,MartDatasets,Scientific_name,OrgDb,Common_name,kegg,Reference_Taxon_ID,Reference_Scientific_name,Ensembl_name,Ensembl_division,Ensembl_release,Assembly,Genome_URL,GTF_URL,Pep_URL,Reference_status,MartDatasets_status
8478,cpbellii_gene_ensembl,Chrysemys picta bellii,org.CpictaBellii.eg.db,Western_painted_turtle,cpic,8478,Chrysemys picta bellii,chrysemys_picta_bellii,EnsemblMain,116,Chrysemys_picta_bellii-3.0.3,https://ftp.ensembl.org/pub/release-116/fasta/chrysemys_picta_bellii/dna/Chrysemys_picta_bellii.Chrysemys_picta_bellii-3.0.3.dna.toplevel.fa.gz,https://ftp.ensembl.org/pub/release-116/gtf/chrysemys_picta_bellii/Chrysemys_picta_bellii.Chrysemys_picta_bellii-3.0.3.116.gtf.gz,https://ftp.ensembl.org/pub/release-116/fasta/chrysemys_picta_bellii/pep/Chrysemys_picta_bellii.Chrysemys_picta_bellii-3.0.3.pep.all.fa.gz,COMPLETE,VERIFIED_EXISTING
7719,cintestinalis_gene_ensembl,Ciona intestinalis,org.Cintestinalis.eg.db,Sea_squirt_Ciona_intestinalis,cin,7719,Ciona intestinalis,ciona_intestinalis,EnsemblMain,116,KH,https://ftp.ensembl.org/pub/release-116/fasta/ciona_intestinalis/dna/Ciona_intestinalis.KH.dna.toplevel.fa.gz,https://ftp.ensembl.org/pub/release-116/gtf/ciona_intestinalis/Ciona_intestinalis.KH.116.gtf.gz,https://ftp.ensembl.org/pub/release-116/fasta/ciona_intestinalis/pep/Ciona_intestinalis.KH.pep.all.fa.gz,COMPLETE,VERIFIED_EXISTING
51511,csavignyi_gene_ensembl,Ciona savignyi,org.Csavignyi.eg.db,Sea_squirt_Ciona_savignyi,,51511,Ciona savignyi,ciona_savignyi,EnsemblMain,116,CSAV2.0,https://ftp.ensembl.org/pub/release-116/fasta/ciona_savignyi/dna/Ciona_savignyi.CSAV2.0.dna.toplevel.fa.gz,https://ftp.ensembl.org/pub/release-116/gtf/ciona_savignyi/Ciona_savignyi.CSAV2.0.116.gtf.gz,https://ftp.ensembl.org/pub/release-116/fasta/ciona_savignyi/pep/Ciona_savignyi.CSAV2.0.pep.all.fa.gz,COMPLETE,VERIFIED_EXISTING
7950,charengus_gene_ensembl,Clupea harengus,org.Charengus.eg.db,Atlantic_herring,char,7950,Clupea harengus,clupea_harengus,EnsemblMain,116,Ch_v2.0.2v2,https://ftp.ensembl.org/pub/release-116/fasta/clupea_harengus/dna/Clupea_harengus.Ch_v2.0.2v2.dna.toplevel.fa.gz,https://ftp.ensembl.org/pub/release-116/gtf/clupea_harengus/Clupea_harengus.Ch_v2.0.2v2.116.gtf.gz,https://ftp.ensembl.org/pub/release-116/fasta/clupea_harengus/pep/Clupea_harengus.Ch_v2.0.2v2.pep.all.fa.gz,COMPLETE,VERIFIED_EXISTING
56716,cgobio_gene_ensembl,Cottoperca gobio,org.Cgobio.eg.db,Channel_bull_blenny,cgob,56716,Cottoperca gobio,cottoperca_gobio,EnsemblMain,116,fCotGob3.1,https://ftp.ensembl.org/pub/release-116/fasta/cottoperca_gobio/dna/Cottoperca_gobio.fCotGob3.1.dna.toplevel.fa.gz,https://ftp.ensembl.org/pub/release-116/gtf/cottoperca_gobio/Cottoperca_gobio.fCotGob3.1.116.gtf.gz,https://ftp.ensembl.org/pub/release-116/fasta/cottoperca_gobio/pep/Cottoperca_gobio.fCotGob3.1.pep.all.fa.gz,COMPLETE,VERIFIED_EXISTING
93934,cjaponica_gene_ensembl,Coturnix japonica,org.Cjaponica.eg.db,Japanese_quail,cjo,93934,Coturnix japonica,coturnix_japonica,EnsemblMain,116,Coturnix_japonica_2.0,https://ftp.ensembl.org/pub/release-116/fasta/coturnix_japonica/dna/Coturnix_japonica.Coturnix_japonica_2.0.dna.toplevel.fa.gz,https://ftp.ensembl.org/pub/release-116/gtf/coturnix_japonica/Coturnix_japonica.Coturnix_japonica_2.0.116.gtf.gz,https://ftp.ensembl.org/pub/release-116/fasta/coturnix_japonica/pep/Coturnix_japonica.Coturnix_japonica_2.0.pep.all.fa.gz,COMPLETE,VERIFIED_EXISTING
8502,cporosus_gene_ensembl,Crocodylus porosus,org.Cporosus.eg.db,Australian_saltwater_crocodile,cpoo,8502,Crocodylus porosus,crocodylus_porosus,EnsemblMain,116,CroPor_comp1,https://ftp.ensembl.org/pub/release-116/fasta/crocodylus_porosus/dna/Crocodylus_porosus.CroPor_comp1.dna.toplevel.fa.gz,https://ftp.ensembl.org/pub/release-116/gtf/crocodylus_porosus/Crocodylus_porosus.CroPor_comp1.116.gtf.gz,https://ftp.ensembl.org/pub/release-116/fasta/crocodylus_porosus/pep/Crocodylus_porosus.CroPor_comp1.pep.all.fa.gz,COMPLETE,VERIFIED_EXISTING
8103,clumpus_gene_ensembl,Cyclopterus lumpus,org.Clumpus.eg.db,Lumpfish,clum,8103,Cyclopterus lumpus,cyclopterus_lumpus,EnsemblMain,116,fCycLum1.pri,https://ftp.ensembl.org/pub/release-116/fasta/cyclopterus_lumpus/dna/Cyclopterus_lumpus.fCycLum1.pri.dna.toplevel.fa.gz,https://ftp.ensembl.org/pub/release-116/gtf/cyclopterus_lumpus/Cyclopterus_lumpus.fCycLum1.pri.116.gtf.gz,https://ftp.ensembl.org/pub/release-116/fasta/cyclopterus_lumpus/pep/Cyclopterus_lumpus.fCycLum1.pri.pep.all.fa.gz,COMPLETE,VERIFIED_EXISTING
244447,csemilaevis_gene_ensembl,Cynoglossus semilaevis,org.Csemilaevis.eg.db,Tongue_sole,csem,244447,Cynoglossus semilaevis,cynoglossus_semilaevis,EnsemblMain,116,Cse_v1.0,https://ftp.ensembl.org/pub/release-116/fasta/cynoglossus_semilaevis/dna/Cynoglossus_semilaevis.Cse_v1.0.dna.toplevel.fa.gz,https://ftp.ensembl.org/pub/release-116/gtf/cynoglossus_semilaevis/Cynoglossus_semilaevis.Cse_v1.0.116.gtf.gz,https://ftp.ensembl.org/pub/release-116/fasta/cynoglossus_semilaevis/pep/Cynoglossus_semilaevis.Cse_v1.0.pep.all.fa.gz,COMPLETE,VERIFIED_EXISTING
28743,cvariegatus_gene_ensembl,Cyprinodon variegatus,org.Cvariegatus.eg.db,Sheepshead_minnow,cvg,28743,Cyprinodon variegatus,cyprinodon_variegatus,EnsemblMain,116,C_variegatus-1.0,https://ftp.ensembl.org/pub/release-116/fasta/cyprinodon_variegatus/dna/Cyprinodon_variegatus.C_variegatus-1.0.dna.toplevel.fa.gz,https://ftp.ensembl.org/pub/release-116/gtf/cyprinodon_variegatus/Cyprinodon_variegatus.C_variegatus-1.0.116.gtf.gz,https://ftp.ensembl.org/pub/release-116/fasta/cyprinodon_variegatus/pep/Cyprinodon_variegatus.C_variegatus-1.0.pep.all.fa.gz,COMPLETE,VERIFIED_EXISTING
7962,ccarpio_gene_ensembl,Cyprinus carpio,org.Ccarpio.eg.db,Common_carp,ccar,7962,Cyprinus carpio,cyprinus_carpio_huanghe,EnsemblMain,116,Hunaghe_carp_2.0,https://ftp.ensembl.org/pub/release-116/fasta/cyprinus_carpio_huanghe/dna/Cyprinus_carpio_huanghe.Hunaghe_carp_2.0.dna.toplevel.fa.gz,https://ftp.ensembl.org/pub/release-116/gtf/cyprinus_carpio_huanghe/Cyprinus_carpio_huanghe.Hunaghe_carp_2.0.116.gtf.gz,https://ftp.ensembl.org/pub/release-116/fasta/cyprinus_carpio_huanghe/pep/Cyprinus_carpio_huanghe.Hunaghe_carp_2.0.pep.all.fa.gz,COMPLETE,UNVERIFIED_PRESERVED
7955,drerio_gene_ensembl,Danio rerio,org.Drerio.eg.db,Zebrafish,dre,7955,Danio rerio,danio_rerio,EnsemblMain,116,GRCz11,https://ftp.ensembl.org/pub/release-116/fasta/danio_rerio/dna/Danio_rerio.GRCz11.dna.toplevel.fa.gz,https://ftp.ensembl.org/pub/release-116/gtf/danio_rerio/Danio_rerio.GRCz11.116.gtf.gz,https://ftp.ensembl.org/pub/release-116/fasta/danio_rerio/pep/Danio_rerio.GRCz11.pep.all.fa.gz,COMPLETE,VERIFIED_EXISTING
9361,dnovemcinctus_gene_ensembl,Dasypus novemcinctus,org.Dnovemcinctus.eg.db,Nine_banded_armadillo,dnm,9361,Dasypus novemcinctus,dasypus_novemcinctus,EnsemblMain,116,Dasnov3.0,https://ftp.ensembl.org/pub/release-116/fasta/dasypus_novemcinctus/dna/Dasypus_novemcinctus.Dasnov3.0.dna.toplevel.fa.gz,https://ftp.ensembl.org/pub/release-116/gtf/dasypus_novemcinctus/Dasypus_novemcinctus.Dasnov3.0.116.gtf.gz,https://ftp.ensembl.org/pub/release-116/fasta/dasypus_novemcinctus/pep/Dasypus_novemcinctus.Dasnov3.0.pep.all.fa.gz,COMPLETE,VERIFIED_EXISTING
9749,dleucas_gene_ensembl,Delphinapterus leucas,org.Dleucas.eg.db,Beluga_whale,dle,9749,Delphinapterus leucas,delphinapterus_leucas,EnsemblMain,116,ASM228892v3,https://ftp.ensembl.org/pub/release-116/fasta/delphinapterus_leucas/dna/Delphinapterus_leucas.ASM228892v3.dna.toplevel.fa.gz,https://ftp.ensembl.org/pub/release-116/gtf/delphinapterus_leucas/Delphinapterus_leucas.ASM228892v3.116.gtf.gz,https://ftp.ensembl.org/pub/release-116/fasta/delphinapterus_leucas/pep/Delphinapterus_leucas.ASM228892v3.pep.all.fa.gz,COMPLETE,VERIFIED_EXISTING
299321,dclupeoides_gene_ensembl,Denticeps clupeoides,org.Dclupeoides.eg.db,Denticle_herring,,299321,Denticeps clupeoides,denticeps_clupeoides,EnsemblMain,116,fDenClu1.2,https://ftp.ensembl.org/pub/release-116/fasta/denticeps_clupeoides/dna/Denticeps_clupeoides.fDenClu1.2.dna.toplevel.fa.gz,https://ftp.ensembl.org/pub/release-116/gtf/denticeps_clupeoides/Denticeps_clupeoides.fDenClu1.2.116.gtf.gz,https://ftp.ensembl.org/pub/release-116/fasta/denticeps_clupeoides/pep/Denticeps_clupeoides.fDenClu1.2.pep.all.fa.gz,COMPLETE,VERIFIED_EXISTING
13489,dlabrax_gene_ensembl,Dicentrarchus labrax,org.Dlabrax.eg.db,European_seabass,,13489,Dicentrarchus labrax,dicentrarchus_labrax,EnsemblMain,116,dlabrax2021,https://ftp.ensembl.org/pub/release-116/fasta/dicentrarchus_labrax/dna/Dicentrarchus_labrax.dlabrax2021.dna.toplevel.fa.gz,https://ftp.ensembl.org/pub/release-116/gtf/dicentrarchus_labrax/Dicentrarchus_labrax.dlabrax2021.116.gtf.gz,https://ftp.ensembl.org/pub/release-116/fasta/dicentrarchus_labrax/pep/Dicentrarchus_labrax.dlabrax2021.pep.all.fa.gz,COMPLETE,VERIFIED_EXISTING
10020,dordii_gene_ensembl,Dipodomys ordii,org.Dordii.eg.db,Ord_s_kangaroo_rat,dord,10020,Dipodomys ordii,dipodomys_ordii,EnsemblMain,116,Dord_2.0,https://ftp.ensembl.org/pub/release-116/fasta/dipodomys_ordii/dna/Dipodomys_ordii.Dord_2.0.dna.toplevel.fa.gz,https://ftp.ensembl.org/pub/release-116/gtf/dipodomys_ordii/Dipodomys_ordii.Dord_2.0.116.gtf.gz,https://ftp.ensembl.org/pub/release-116/fasta/dipodomys_ordii/pep/Dipodomys_ordii.Dord_2.0.pep.all.fa.gz,COMPLETE,VERIFIED_EXISTING
7227,dmelanogaster_gene_ensembl,Drosophila melanogaster,org.Dmelanogaster.eg.db,Fruit_fly,dme,7227,Drosophila melanogaster,drosophila_melanogaster,EnsemblMain,116,BDGP6.54,https://ftp.ensembl.org/pub/release-116/fasta/drosophila_melanogaster/dna/Drosophila_melanogaster.BDGP6.54.dna.toplevel.fa.gz,https://ftp.ensembl.org/pub/release-116/gtf/drosophila_melanogaster/Drosophila_melanogaster.BDGP6.54.63.gtf.gz,https://ftp.ensembl.org/pub/release-116/fasta/drosophila_melanogaster/pep/Drosophila_melanogaster.BDGP6.54.pep.all.fa.gz,COMPLETE,VERIFIED_EXISTING
9371,etelfairi_gene_ensembl,Echinops telfairi,org.Etelfairi.eg.db,Small_Madagascar_hedgehog,etf,9371,Echinops telfairi,echinops_telfairi,EnsemblMain,116,TENREC,https://ftp.ensembl.org/pub/release-116/fasta/echinops_telfairi/dna/Echinops_telfairi.TENREC.dna.toplevel.fa.gz,https://ftp.ensembl.org/pub/release-116/gtf/echinops_telfairi/Echinops_telfairi.TENREC.116.gtf.gz,https://ftp.ensembl.org/pub/release-116/fasta/echinops_telfairi/pep/Echinops_telfairi.TENREC.pep.all.fa.gz,COMPLETE,VERIFIED_EXISTING
8005,eelectricus_gene_ensembl,Electrophorus electricus,org.Eelectricus.eg.db,Electric_eel,eee,8005,Electrophorus electricus,electrophorus_electricus,EnsemblMain,116,fEleEle1.pri,https://ftp.ensembl.org/pub/release-116/fasta/electrophorus_electricus/dna/Electrophorus_electricus.fEleEle1.pri.dna.toplevel.fa.gz,https://ftp.ensembl.org/pub/release-116/gtf/electrophorus_electricus/Electrophorus_electricus.fEleEle1.pri.116.gtf.gz,https://ftp.ensembl.org/pub/release-116/fasta/electrophorus_electricus/pep/Electrophorus_electricus.fEleEle1.pri.pep.all.fa.gz,COMPLETE,VERIFIED_EXISTING
7764,eburgeri_gene_ensembl,Eptatretus burgeri,org.Eburgeri.eg.db,Inshore_hagfish,,7764,Eptatretus burgeri,eptatretus_burgeri,EnsemblMain,116,Eburgeri_3.2,https://ftp.ensembl.org/pub/release-116/fasta/eptatretus_burgeri/dna/Eptatretus_burgeri.Eburgeri_3.2.dna.toplevel.fa.gz,https://ftp.ensembl.org/pub/release-116/gtf/eptatretus_burgeri/Eptatretus_burgeri.Eburgeri_3.2.116.gtf.gz,https://ftp.ensembl.org/pub/release-116/fasta/eptatretus_burgeri/pep/Eptatretus_burgeri.Eburgeri_3.2.pep.all.fa.gz,COMPLETE,VERIFIED_EXISTING
83772,easinus_gene_ensembl,Equus asinus asinus,org.EasinusAsinus.eg.db,Donkey,,9793,Equus asinus,equus_asinus,EnsemblMain,116,ASM1607732v2,https://ftp.ensembl.org/pub/release-116/fasta/equus_asinus/dna/Equus_asinus.ASM1607732v2.dna.toplevel.fa.gz,https://ftp.ensembl.org/pub/release-116/gtf/equus_asinus/Equus_asinus.ASM1607732v2.116.gtf.gz,https://ftp.ensembl.org/pub/release-116/fasta/equus_asinus/pep/Equus_asinus.ASM1607732v2.pep.all.fa.gz,COMPLETE_OVERRIDE,REPLACED_WITH_VERIFIED
9796,ecaballus_gene_ensembl,Equus caballus,org.Ecaballus.eg.db,Horse,ecb,9796,Equus caballus,equus_caballus,EnsemblMain,116,EquCab3.0,https://ftp.ensembl.org/pub/release-116/fasta/equus_caballus/dna/Equus_caballus.EquCab3.0.dna.toplevel.fa.gz,https://ftp.ensembl.org/pub/release-116/gtf/equus_caballus/Equus_caballus.EquCab3.0.116.gtf.gz,https://ftp.ensembl.org/pub/release-116/fasta/equus_caballus/pep/Equus_caballus.EquCab3.0.pep.all.fa.gz,COMPLETE,VERIFIED_EXISTING
9365,eeuropaeus_gene_ensembl,Erinaceus europaeus,org.Eeuropaeus.eg.db,Western_European_hedgehog,,9365,Erinaceus europaeus,erinaceus_europaeus,EnsemblMain,116,HEDGEHOG,https://ftp.ensembl.org/pub/release-116/fasta/erinaceus_europaeus/dna/Erinaceus_europaeus.HEDGEHOG.dna.toplevel.fa.gz,https://ftp.ensembl.org/pub/release-116/gtf/erinaceus_europaeus/Erinaceus_europaeus.HEDGEHOG.116.gtf.gz,https://ftp.ensembl.org/pub/release-116/fasta/erinaceus_europaeus/pep/Erinaceus_europaeus.HEDGEHOG.pep.all.fa.gz,COMPLETE,VERIFIED_EXISTING
27687,ecalabaricus_gene_ensembl,Erpetoichthys calabaricus,org.Ecalabaricus.eg.db,Reedfish,,27687,Erpetoichthys calabaricus,erpetoichthys_calabaricus,EnsemblMain,116,fErpCal1.1,https://ftp.ensembl.org/pub/release-116/fasta/erpetoichthys_calabaricus/dna/Erpetoichthys_calabaricus.fErpCal1.1.dna.toplevel.fa.gz,https://ftp.ensembl.org/pub/release-116/gtf/erpetoichthys_calabaricus/Erpetoichthys_calabaricus.fErpCal1.1.116.gtf.gz,https://ftp.ensembl.org/pub/release-116/fasta/erpetoichthys_calabaricus/pep/Erpetoichthys_calabaricus.fErpCal1.1.pep.all.fa.gz,COMPLETE,VERIFIED_EXISTING
8010,elucius_gene_ensembl,Esox lucius,org.Elucius.eg.db,Northern_pike,els,8010,Esox lucius,esox_lucius,EnsemblMain,116,fEsoLuc1.pri,https://ftp.ensembl.org/pub/release-116/fasta/esox_lucius/dna/Esox_lucius.fEsoLuc1.pri.dna.toplevel.fa.gz,https://ftp.ensembl.org/pub/release-116/gtf/esox_lucius/Esox_lucius.fEsoLuc1.pri.116.gtf.gz,https://ftp.ensembl.org/pub/release-116/fasta/esox_lucius/pep/Esox_lucius.fEsoLuc1.pri.pep.all.fa.gz,COMPLETE,VERIFIED_EXISTING
9685,fcatus_gene_ensembl,Felis catus,org.Fcatus.eg.db,Domestic_cat,fca,9685,Felis catus,felis_catus,EnsemblMain,116,F.catus_Fca126_mat1.0,https://ftp.ensembl.org/pub/release-116/fasta/felis_catus/dna/Felis_catus.F.catus_Fca126_mat1.0.dna.toplevel.fa.gz,https://ftp.ensembl.org/pub/release-116/gtf/felis_catus/Felis_catus.F.catus_Fca126_mat1.0.116.gtf.gz,https://ftp.ensembl.org/pub/release-116/fasta/felis_catus/pep/Felis_catus.F.catus_Fca126_mat1.0.pep.all.fa.gz,COMPLETE,VERIFIED_EXISTING
59894,falbicollis_gene_ensembl,Ficedula albicollis,org.Falbicollis.eg.db,Collared_flycatcher,fab,59894,Ficedula albicollis,ficedula_albicollis,EnsemblMain,116,FicAlb1.5,https://ftp.ensembl.org/pub/release-116/fasta/ficedula_albicollis/dna/Ficedula_albicollis.FicAlb1.5.dna.toplevel.fa.gz,https://ftp.ensembl.org/pub/release-116/gtf/ficedula_albicollis/Ficedula_albicollis.FicAlb1.5.116.gtf.gz,https://ftp.ensembl.org/pub/release-116/fasta/ficedula_albicollis/pep/Ficedula_albicollis.FicAlb1.5.pep.all.fa.gz,COMPLETE,VERIFIED_EXISTING
8078,fheteroclitus_gene_ensembl,Fundulus heteroclitus,org.Fheteroclitus.eg.db,Mummichog,,8078,Fundulus heteroclitus,fundulus_heteroclitus,EnsemblMain,116,Fundulus_heteroclitus-3.0.2,https://ftp.ensembl.org/pub/release-116/fasta/fundulus_heteroclitus/dna/Fundulus_heteroclitus.Fundulus_heteroclitus-3.0.2.dna.toplevel.fa.gz,https://ftp.ensembl.org/pub/release-116/gtf/fundulus_heteroclitus/Fundulus_heteroclitus.Fundulus_heteroclitus-3.0.2.116.gtf.gz,https://ftp.ensembl.org/pub/release-116/fasta/fundulus_heteroclitus/pep/Fundulus_heteroclitus.Fundulus_heteroclitus-3.0.2.pep.all.fa.gz,COMPLETE,VERIFIED_EXISTING
8049,gmorhua_gene_ensembl,Gadus morhua,org.Gmorhua.eg.db,Atlantic_cod,gmh,8049,Gadus morhua,gadus_morhua,EnsemblMain,116,gadMor3.0,https://ftp.ensembl.org/pub/release-116/fasta/gadus_morhua/dna/Gadus_morhua.gadMor3.0.dna.toplevel.fa.gz,https://ftp.ensembl.org/pub/release-116/gtf/gadus_morhua/Gadus_morhua.gadMor3.0.116.gtf.gz,https://ftp.ensembl.org/pub/release-116/fasta/gadus_morhua/pep/Gadus_morhua.gadMor3.0.pep.all.fa.gz,COMPLETE,VERIFIED_EXISTING
9031,ggallus_gene_ensembl,Gallus gallus,org.Ggallus.eg.db,Chicken,gga,9031,Gallus gallus,gallus_gallus,EnsemblMain,116,bGalGal1.mat.broiler.GRCg7b,https://ftp.ensembl.org/pub/release-116/fasta/gallus_gallus/dna/Gallus_gallus.bGalGal1.mat.broiler.GRCg7b.dna.toplevel.fa.gz,https://ftp.ensembl.org/pub/release-116/gtf/gallus_gallus/Gallus_gallus.bGalGal1.mat.broiler.GRCg7b.116.gtf.gz,https://ftp.ensembl.org/pub/release-116/fasta/gallus_gallus/pep/Gallus_gallus.bGalGal1.mat.broiler.GRCg7b.pep.all.fa.gz,COMPLETE,VERIFIED_EXISTING
69293,gaculeatus_gene_ensembl,Gasterosteus aculeatus,org.Gaculeatus.eg.db,Three_spined_stickleback,gat,69293,Gasterosteus aculeatus,gasterosteus_aculeatus_gca006232285v1,EnsemblMain,116,SYL,https://ftp.ensembl.org/pub/release-116/fasta/gasterosteus_aculeatus_gca006232285v1/dna/Gasterosteus_aculeatus_gca006232285v1.SYL.dna.toplevel.fa.gz,https://ftp.ensembl.org/pub/release-116/gtf/gasterosteus_aculeatus_gca006232285v1/Gasterosteus_aculeatus_gca006232285v1.SYL.116.gtf.gz,https://ftp.ensembl.org/pub/release-116/fasta/gasterosteus_aculeatus_gca006232285v1/pep/Gasterosteus_aculeatus_gca006232285v1.SYL.pep.all.fa.gz,COMPLETE,VERIFIED_EXISTING
48883,gfortis_gene_ensembl,Geospiza fortis,org.Gfortis.eg.db,Medium_ground_finch,gfr,48883,Geospiza fortis,geospiza_fortis,EnsemblMain,116,GeoFor_1.0,https://ftp.ensembl.org/pub/release-116/fasta/geospiza_fortis/dna/Geospiza_fortis.GeoFor_1.0.dna.toplevel.fa.gz,https://ftp.ensembl.org/pub/release-116/gtf/geospiza_fortis/Geospiza_fortis.GeoFor_1.0.116.gtf.gz,https://ftp.ensembl.org/pub/release-116/fasta/geospiza_fortis/pep/Geospiza_fortis.GeoFor_1.0.pep.all.fa.gz,COMPLETE,VERIFIED_EXISTING
1825980,gevgoodei_gene_ensembl,Gopherus evgoodei,org.Gevgoodei.eg.db,Goodes_thornscrub_tortoise,,1825980,Gopherus evgoodei,gopherus_evgoodei,EnsemblMain,116,rGopEvg1_v1.p,https://ftp.ensembl.org/pub/release-116/fasta/gopherus_evgoodei/dna/Gopherus_evgoodei.rGopEvg1_v1.p.dna.toplevel.fa.gz,https://ftp.ensembl.org/pub/release-116/gtf/gopherus_evgoodei/Gopherus_evgoodei.rGopEvg1_v1.p.116.gtf.gz,https://ftp.ensembl.org/pub/release-116/fasta/gopherus_evgoodei/pep/Gopherus_evgoodei.rGopEvg1_v1.p.pep.all.fa.gz,COMPLETE,VERIFIED_EXISTING
9595,ggorilla_gene_ensembl,Gorilla gorilla gorilla,org.GgorillaGorilla.eg.db,Western_Lowland_Gorilla,ggo,9595,Gorilla gorilla gorilla,gorilla_gorilla,EnsemblMain,116,gorGor4,https://ftp.ensembl.org/pub/release-116/fasta/gorilla_gorilla/dna/Gorilla_gorilla.gorGor4.dna.toplevel.fa.gz,https://ftp.ensembl.org/pub/release-116/gtf/gorilla_gorilla/Gorilla_gorilla.gorGor4.116.gtf.gz,https://ftp.ensembl.org/pub/release-116/fasta/gorilla_gorilla/pep/Gorilla_gorilla.gorGor4.pep.all.fa.gz,COMPLETE,VERIFIED_EXISTING
8153,hburtoni_gene_ensembl,Haplochromis burtoni,org.Hburtoni.eg.db,Burton_s_mouthbrooder,,8153,Haplochromis burtoni,haplochromis_burtoni,EnsemblMain,116,AstBur1.0,https://ftp.ensembl.org/pub/release-116/fasta/haplochromis_burtoni/dna/Haplochromis_burtoni.AstBur1.0.dna.toplevel.fa.gz,https://ftp.ensembl.org/pub/release-116/gtf/haplochromis_burtoni/Haplochromis_burtoni.AstBur1.0.116.gtf.gz,https://ftp.ensembl.org/pub/release-116/fasta/haplochromis_burtoni/pep/Haplochromis_burtoni.AstBur1.0.pep.all.fa.gz,COMPLETE,VERIFIED_EXISTING
10181,hgfemale_gene_ensembl,Heterocephalus glaber,org.Hglaber.eg.db,Naked_mole_rat,hgl,10181,Heterocephalus glaber,heterocephalus_glaber_male,EnsemblMain,116,Naked_mole-rat_paternal,https://ftp.ensembl.org/pub/release-116/fasta/heterocephalus_glaber_male/dna/Heterocephalus_glaber_male.Naked_mole-rat_paternal.dna.toplevel.fa.gz,https://ftp.ensembl.org/pub/release-116/gtf/heterocephalus_glaber_male/Heterocephalus_glaber_male.Naked_mole-rat_paternal.116.gtf.gz,https://ftp.ensembl.org/pub/release-116/fasta/heterocephalus_glaber_male/pep/Heterocephalus_glaber_male.Naked_mole-rat_paternal.pep.all.fa.gz,COMPLETE,VERIFIED_EXISTING
109280,hcomes_gene_ensembl,Hippocampus comes,org.Hcomes.eg.db,Tiger_tail_seahorse,hcq,109280,Hippocampus comes,hippocampus_comes,EnsemblMain,116,H_comes_QL1_v1,https://ftp.ensembl.org/pub/release-116/fasta/hippocampus_comes/dna/Hippocampus_comes.H_comes_QL1_v1.dna.toplevel.fa.gz,https://ftp.ensembl.org/pub/release-116/gtf/hippocampus_comes/Hippocampus_comes.H_comes_QL1_v1.116.gtf.gz,https://ftp.ensembl.org/pub/release-116/fasta/hippocampus_comes/pep/Hippocampus_comes.H_comes_QL1_v1.pep.all.fa.gz,COMPLETE,VERIFIED_EXISTING
9606,hsapiens_gene_ensembl,Homo sapiens,org.Hsapiens.eg.db,Human,hsa,9606,Homo sapiens,homo_sapiens,EnsemblMain,116,GRCh38,https://ftp.ensembl.org/pub/release-116/fasta/homo_sapiens/dna/Homo_sapiens.GRCh38.dna.toplevel.fa.gz,https://ftp.ensembl.org/pub/release-116/gtf/homo_sapiens/Homo_sapiens.GRCh38.116.gtf.gz,https://ftp.ensembl.org/pub/release-116/fasta/homo_sapiens/pep/Homo_sapiens.GRCh38.pep.all.fa.gz,COMPLETE,VERIFIED_EXISTING
62062,hhucho_gene_ensembl,Hucho hucho,org.Hhucho.eg.db,Huchen,,62062,Hucho hucho,hucho_hucho,EnsemblMain,116,ASM331708v1,https://ftp.ensembl.org/pub/release-116/fasta/hucho_hucho/dna/Hucho_hucho.ASM331708v1.dna.toplevel.fa.gz,https://ftp.ensembl.org/pub/release-116/gtf/hucho_hucho/Hucho_hucho.ASM331708v1.116.gtf.gz,https://ftp.ensembl.org/pub/release-116/fasta/hucho_hucho/pep/Hucho_hucho.ASM331708v1.pep.all.fa.gz,COMPLETE,VERIFIED_EXISTING
7998,ipunctatus_gene_ensembl,Ictalurus punctatus,org.Ipunctatus.eg.db,Channel_catfish,ipu,7998,Ictalurus punctatus,ictalurus_punctatus,EnsemblMain,116,ASM400665v3,https://ftp.ensembl.org/pub/release-116/fasta/ictalurus_punctatus/dna/Ictalurus_punctatus.ASM400665v3.dna.toplevel.fa.gz,https://ftp.ensembl.org/pub/release-116/gtf/ictalurus_punctatus/Ictalurus_punctatus.ASM400665v3.116.gtf.gz,https://ftp.ensembl.org/pub/release-116/fasta/ictalurus_punctatus/pep/Ictalurus_punctatus.ASM400665v3.pep.all.fa.gz,COMPLETE,VERIFIED_EXISTING
43179,itridecemlineatus_gene_ensembl,Ictidomys tridecemlineatus,org.Itridecemlineatus.eg.db,Thirteen_lined_ground_squirrel,iti,43179,Ictidomys tridecemlineatus,ictidomys_tridecemlineatus,EnsemblMain,116,SpeTri2.0,https://ftp.ensembl.org/pub/release-116/fasta/ictidomys_tridecemlineatus/dna/Ictidomys_tridecemlineatus.SpeTri2.0.dna.toplevel.fa.gz,https://ftp.ensembl.org/pub/release-116/gtf/ictidomys_tridecemlineatus/Ictidomys_tridecemlineatus.SpeTri2.0.116.gtf.gz,https://ftp.ensembl.org/pub/release-116/fasta/ictidomys_tridecemlineatus/pep/Ictidomys_tridecemlineatus.SpeTri2.0.pep.all.fa.gz,COMPLETE,VERIFIED_EXISTING
