Taxon_ID	Scientific_name	Reference_Taxon_ID	Reference_Scientific_name	download_status	override_used	Ensembl_division	Ensembl_release	Assembly	MartDatasets_old	MartDatasets_verified	MartDatasets_final	MartDatasets_status	Genome_URL	GTF_URL	Pep_URL	row_status	notes
61853	Nomascus leucogenys	61853	Nomascus leucogenys	COMPLETE	NO	EnsemblMain	116	Nleu_3.0	nleucogenys_gene_ensembl	nleucogenys_gene_ensembl	nleucogenys_gene_ensembl	VERIFIED_EXISTING	https://ftp.ensembl.org/pub/release-116/fasta/nomascus_leucogenys/dna/Nomascus_leucogenys.Nleu_3.0.dna.toplevel.fa.gz	https://ftp.ensembl.org/pub/release-116/gtf/nomascus_leucogenys/Nomascus_leucogenys.Nleu_3.0.116.gtf.gz	https://ftp.ensembl.org/pub/release-116/fasta/nomascus_leucogenys/pep/Nomascus_leucogenys.Nleu_3.0.pep.all.fa.gz	COMPLETE	
9315	Notamacropus eugenii	9315	Notamacropus eugenii	COMPLETE	NO	EnsemblMain	116	Meug_1.0	neugenii_gene_ensembl	neugenii_gene_ensembl	neugenii_gene_ensembl	VERIFIED_EXISTING	https://ftp.ensembl.org/pub/release-116/fasta/notamacropus_eugenii/dna/Notamacropus_eugenii.Meug_1.0.dna.toplevel.fa.gz	https://ftp.ensembl.org/pub/release-116/gtf/notamacropus_eugenii/Notamacropus_eugenii.Meug_1.0.116.gtf.gz	https://ftp.ensembl.org/pub/release-116/fasta/notamacropus_eugenii/pep/Notamacropus_eugenii.Meug_1.0.pep.all.fa.gz	COMPLETE	
8663	Notechis scutatus	8663	Notechis scutatus	COMPLETE	NO	EnsemblMain	116	TS10Xv2-PRI	nscutatus_gene_ensembl	nscutatus_gene_ensembl	nscutatus_gene_ensembl	VERIFIED_EXISTING	https://ftp.ensembl.org/pub/release-116/fasta/notechis_scutatus/dna/Notechis_scutatus.TS10Xv2-PRI.dna.toplevel.fa.gz	https://ftp.ensembl.org/pub/release-116/gtf/notechis_scutatus/Notechis_scutatus.TS10Xv2-PRI.116.gtf.gz	https://ftp.ensembl.org/pub/release-116/fasta/notechis_scutatus/pep/Notechis_scutatus.TS10Xv2-PRI.pep.all.fa.gz	COMPLETE	
105023	Nothobranchius furzeri	105023	Nothobranchius furzeri	COMPLETE	NO	EnsemblMain	116	Nfu_20140520	nfurzeri_gene_ensembl	nfurzeri_gene_ensembl	nfurzeri_gene_ensembl	VERIFIED_EXISTING	https://ftp.ensembl.org/pub/release-116/fasta/nothobranchius_furzeri/dna/Nothobranchius_furzeri.Nfu_20140520.dna.toplevel.fa.gz	https://ftp.ensembl.org/pub/release-116/gtf/nothobranchius_furzeri/Nothobranchius_furzeri.Nfu_20140520.116.gtf.gz	https://ftp.ensembl.org/pub/release-116/fasta/nothobranchius_furzeri/pep/Nothobranchius_furzeri.Nfu_20140520.pep.all.fa.gz	COMPLETE	
9978	Ochotona princeps	9978	Ochotona princeps	COMPLETE	NO	EnsemblMain	116	OchPri2.0-Ens	oprinceps_gene_ensembl	oprinceps_gene_ensembl	oprinceps_gene_ensembl	VERIFIED_EXISTING	https://ftp.ensembl.org/pub/release-116/fasta/ochotona_princeps/dna/Ochotona_princeps.OchPri2.0-Ens.dna.toplevel.fa.gz	https://ftp.ensembl.org/pub/release-116/gtf/ochotona_princeps/Ochotona_princeps.OchPri2.0-Ens.116.gtf.gz	https://ftp.ensembl.org/pub/release-116/fasta/ochotona_princeps/pep/Ochotona_princeps.OchPri2.0-Ens.pep.all.fa.gz	COMPLETE	
10160	Octodon degus	10160	Octodon degus	COMPLETE	NO	EnsemblMain	116	OctDeg1.0	odegus_gene_ensembl	odegus_gene_ensembl	odegus_gene_ensembl	VERIFIED_EXISTING	https://ftp.ensembl.org/pub/release-116/fasta/octodon_degus/dna/Octodon_degus.OctDeg1.0.dna.toplevel.fa.gz	https://ftp.ensembl.org/pub/release-116/gtf/octodon_degus/Octodon_degus.OctDeg1.0.116.gtf.gz	https://ftp.ensembl.org/pub/release-116/fasta/octodon_degus/pep/Octodon_degus.OctDeg1.0.pep.all.fa.gz	COMPLETE	
8019	Oncorhynchus kisutch	8019	Oncorhynchus kisutch	COMPLETE	NO	EnsemblMain	116	Okis_V2	okisutch_gene_ensembl	okisutch_gene_ensembl	okisutch_gene_ensembl	VERIFIED_EXISTING	https://ftp.ensembl.org/pub/release-116/fasta/oncorhynchus_kisutch/dna/Oncorhynchus_kisutch.Okis_V2.dna.toplevel.fa.gz	https://ftp.ensembl.org/pub/release-116/gtf/oncorhynchus_kisutch/Oncorhynchus_kisutch.Okis_V2.116.gtf.gz	https://ftp.ensembl.org/pub/release-116/fasta/oncorhynchus_kisutch/pep/Oncorhynchus_kisutch.Okis_V2.pep.all.fa.gz	COMPLETE	
8022	Oncorhynchus mykiss	8022	Oncorhynchus mykiss	COMPLETE	NO	EnsemblMain	116	USDA_OmykA_1.1	omykiss_gene_ensembl	omykiss_gene_ensembl	omykiss_gene_ensembl	VERIFIED_EXISTING	https://ftp.ensembl.org/pub/release-116/fasta/oncorhynchus_mykiss/dna/Oncorhynchus_mykiss.USDA_OmykA_1.1.dna.toplevel.fa.gz	https://ftp.ensembl.org/pub/release-116/gtf/oncorhynchus_mykiss/Oncorhynchus_mykiss.USDA_OmykA_1.1.116.gtf.gz	https://ftp.ensembl.org/pub/release-116/fasta/oncorhynchus_mykiss/pep/Oncorhynchus_mykiss.USDA_OmykA_1.1.pep.all.fa.gz	COMPLETE	
74940	Oncorhynchus tshawytscha	74940	Oncorhynchus tshawytscha	COMPLETE	NO	EnsemblMain	116	Otsh_v2.0	otshawytscha_gene_ensembl	otshawytscha_gene_ensembl	otshawytscha_gene_ensembl	VERIFIED_EXISTING	https://ftp.ensembl.org/pub/release-116/fasta/oncorhynchus_tshawytscha/dna/Oncorhynchus_tshawytscha.Otsh_v2.0.dna.toplevel.fa.gz	https://ftp.ensembl.org/pub/release-116/gtf/oncorhynchus_tshawytscha/Oncorhynchus_tshawytscha.Otsh_v2.0.116.gtf.gz	https://ftp.ensembl.org/pub/release-116/fasta/oncorhynchus_tshawytscha/pep/Oncorhynchus_tshawytscha.Otsh_v2.0.pep.all.fa.gz	COMPLETE	
8128	Oreochromis niloticus	8128	Oreochromis niloticus	COMPLETE	NO	EnsemblMain	116	O_niloticus_UMD_NMBU	oniloticus_gene_ensembl	oniloticus_gene_ensembl	oniloticus_gene_ensembl	VERIFIED_EXISTING	https://ftp.ensembl.org/pub/release-116/fasta/oreochromis_niloticus/dna/Oreochromis_niloticus.O_niloticus_UMD_NMBU.dna.toplevel.fa.gz	https://ftp.ensembl.org/pub/release-116/gtf/oreochromis_niloticus/Oreochromis_niloticus.O_niloticus_UMD_NMBU.116.gtf.gz	https://ftp.ensembl.org/pub/release-116/fasta/oreochromis_niloticus/pep/Oreochromis_niloticus.O_niloticus_UMD_NMBU.pep.all.fa.gz	COMPLETE	
9258	Ornithorhynchus anatinus	9258	Ornithorhynchus anatinus	COMPLETE	NO	EnsemblMain	116	mOrnAna1.p.v1	oanatinus_gene_ensembl	oanatinus_gene_ensembl	oanatinus_gene_ensembl	VERIFIED_EXISTING	https://ftp.ensembl.org/pub/release-116/fasta/ornithorhynchus_anatinus/dna/Ornithorhynchus_anatinus.mOrnAna1.p.v1.dna.toplevel.fa.gz	https://ftp.ensembl.org/pub/release-116/gtf/ornithorhynchus_anatinus/Ornithorhynchus_anatinus.mOrnAna1.p.v1.116.gtf.gz	https://ftp.ensembl.org/pub/release-116/fasta/ornithorhynchus_anatinus/pep/Ornithorhynchus_anatinus.mOrnAna1.p.v1.pep.all.fa.gz	COMPLETE	
9986	Oryctolagus cuniculus	9986	Oryctolagus cuniculus	COMPLETE	NO	EnsemblMain	116	OryCun2.0	ocuniculus_gene_ensembl	ocuniculus_gene_ensembl	ocuniculus_gene_ensembl	VERIFIED_EXISTING	https://ftp.ensembl.org/pub/release-116/fasta/oryctolagus_cuniculus/dna/Oryctolagus_cuniculus.OryCun2.0.dna.toplevel.fa.gz	https://ftp.ensembl.org/pub/release-116/gtf/oryctolagus_cuniculus/Oryctolagus_cuniculus.OryCun2.0.116.gtf.gz	https://ftp.ensembl.org/pub/release-116/fasta/oryctolagus_cuniculus/pep/Oryctolagus_cuniculus.OryCun2.0.pep.all.fa.gz	COMPLETE	
123683	Oryzias javanicus	123683	Oryzias javanicus	COMPLETE	NO	EnsemblMain	116	OJAV_1.1	ojavanicus_gene_ensembl	ojavanicus_gene_ensembl	ojavanicus_gene_ensembl	VERIFIED_EXISTING	https://ftp.ensembl.org/pub/release-116/fasta/oryzias_javanicus/dna/Oryzias_javanicus.OJAV_1.1.dna.toplevel.fa.gz	https://ftp.ensembl.org/pub/release-116/gtf/oryzias_javanicus/Oryzias_javanicus.OJAV_1.1.116.gtf.gz	https://ftp.ensembl.org/pub/release-116/fasta/oryzias_javanicus/pep/Oryzias_javanicus.OJAV_1.1.pep.all.fa.gz	COMPLETE	
8090	Oryzias latipes	8090	Oryzias latipes	COMPLETE	NO	EnsemblMain	116	ASM223467v1	olatipes_gene_ensembl	olatipes_gene_ensembl	olatipes_gene_ensembl	VERIFIED_EXISTING	https://ftp.ensembl.org/pub/release-116/fasta/oryzias_latipes/dna/Oryzias_latipes.ASM223467v1.dna.toplevel.fa.gz	https://ftp.ensembl.org/pub/release-116/gtf/oryzias_latipes/Oryzias_latipes.ASM223467v1.116.gtf.gz	https://ftp.ensembl.org/pub/release-116/fasta/oryzias_latipes/pep/Oryzias_latipes.ASM223467v1.pep.all.fa.gz	COMPLETE	
30732	Oryzias melastigma	30732	Oryzias melastigma	COMPLETE	NO	EnsemblMain	116	Om_v0.7.RACA	omelastigma_gene_ensembl	omelastigma_gene_ensembl	omelastigma_gene_ensembl	VERIFIED_EXISTING	https://ftp.ensembl.org/pub/release-116/fasta/oryzias_melastigma/dna/Oryzias_melastigma.Om_v0.7.RACA.dna.toplevel.fa.gz	https://ftp.ensembl.org/pub/release-116/gtf/oryzias_melastigma/Oryzias_melastigma.Om_v0.7.RACA.116.gtf.gz	https://ftp.ensembl.org/pub/release-116/fasta/oryzias_melastigma/pep/Oryzias_melastigma.Om_v0.7.RACA.pep.all.fa.gz	COMPLETE	
183150	Oryzias sinensis	183150	Oryzias sinensis	COMPLETE	NO	EnsemblMain	116	ASM858656v1	osinensis_gene_ensembl	osinensis_gene_ensembl	osinensis_gene_ensembl	VERIFIED_EXISTING	https://ftp.ensembl.org/pub/release-116/fasta/oryzias_sinensis/dna/Oryzias_sinensis.ASM858656v1.dna.toplevel.fa.gz	https://ftp.ensembl.org/pub/release-116/gtf/oryzias_sinensis/Oryzias_sinensis.ASM858656v1.116.gtf.gz	https://ftp.ensembl.org/pub/release-116/fasta/oryzias_sinensis/pep/Oryzias_sinensis.ASM858656v1.pep.all.fa.gz	COMPLETE	
30611	Otolemur garnettii	30611	Otolemur garnettii	COMPLETE	NO	EnsemblMain	116	OtoGar3	ogarnettii_gene_ensembl	ogarnettii_gene_ensembl	ogarnettii_gene_ensembl	VERIFIED_EXISTING	https://ftp.ensembl.org/pub/release-116/fasta/otolemur_garnettii/dna/Otolemur_garnettii.OtoGar3.dna.toplevel.fa.gz	https://ftp.ensembl.org/pub/release-116/gtf/otolemur_garnettii/Otolemur_garnettii.OtoGar3.116.gtf.gz	https://ftp.ensembl.org/pub/release-116/fasta/otolemur_garnettii/pep/Otolemur_garnettii.OtoGar3.pep.all.fa.gz	COMPLETE	
9940	Ovis aries	9940	Ovis aries	COMPLETE	NO	EnsemblMain	116	ARS-UI_Ramb_v3.0	oaries_gene_ensembl	oaries_gene_ensembl	oaries_gene_ensembl	VERIFIED_EXISTING	https://ftp.ensembl.org/pub/release-116/fasta/ovis_aries/dna/Ovis_aries.ARS-UI_Ramb_v3.0.dna.toplevel.fa.gz	https://ftp.ensembl.org/pub/release-116/gtf/ovis_aries/Ovis_aries.ARS-UI_Ramb_v3.0.116.gtf.gz	https://ftp.ensembl.org/pub/release-116/fasta/ovis_aries/pep/Ovis_aries.ARS-UI_Ramb_v3.0.pep.all.fa.gz	COMPLETE	
9597	Pan paniscus	9597	Pan paniscus	COMPLETE	NO	EnsemblMain	116	panpan1.1	ppaniscus_gene_ensembl	ppaniscus_gene_ensembl	ppaniscus_gene_ensembl	VERIFIED_EXISTING	https://ftp.ensembl.org/pub/release-116/fasta/pan_paniscus/dna/Pan_paniscus.panpan1.1.dna.toplevel.fa.gz	https://ftp.ensembl.org/pub/release-116/gtf/pan_paniscus/Pan_paniscus.panpan1.1.116.gtf.gz	https://ftp.ensembl.org/pub/release-116/fasta/pan_paniscus/pep/Pan_paniscus.panpan1.1.pep.all.fa.gz	COMPLETE	
9598	Pan troglodytes	9598	Pan troglodytes	COMPLETE	NO	EnsemblMain	116	Pan_tro_3.0	ptroglodytes_gene_ensembl	ptroglodytes_gene_ensembl	ptroglodytes_gene_ensembl	VERIFIED_EXISTING	https://ftp.ensembl.org/pub/release-116/fasta/pan_troglodytes/dna/Pan_troglodytes.Pan_tro_3.0.dna.toplevel.fa.gz	https://ftp.ensembl.org/pub/release-116/gtf/pan_troglodytes/Pan_troglodytes.Pan_tro_3.0.116.gtf.gz	https://ftp.ensembl.org/pub/release-116/fasta/pan_troglodytes/pep/Pan_troglodytes.Pan_tro_3.0.pep.all.fa.gz	COMPLETE	
9689	Panthera leo	9689	Panthera leo	COMPLETE	NO	EnsemblMain	116	PanLeo1.0	pleo_gene_ensembl	pleo_gene_ensembl	pleo_gene_ensembl	VERIFIED_EXISTING	https://ftp.ensembl.org/pub/release-116/fasta/panthera_leo/dna/Panthera_leo.PanLeo1.0.dna.toplevel.fa.gz	https://ftp.ensembl.org/pub/release-116/gtf/panthera_leo/Panthera_leo.PanLeo1.0.116.gtf.gz	https://ftp.ensembl.org/pub/release-116/fasta/panthera_leo/pep/Panthera_leo.PanLeo1.0.pep.all.fa.gz	COMPLETE	
9691	Panthera pardus	9691	Panthera pardus	COMPLETE	NO	EnsemblMain	116	PanPar1.0	ppardus_gene_ensembl	ppardus_gene_ensembl	ppardus_gene_ensembl	VERIFIED_EXISTING	https://ftp.ensembl.org/pub/release-116/fasta/panthera_pardus/dna/Panthera_pardus.PanPar1.0.dna.toplevel.fa.gz	https://ftp.ensembl.org/pub/release-116/gtf/panthera_pardus/Panthera_pardus.PanPar1.0.116.gtf.gz	https://ftp.ensembl.org/pub/release-116/fasta/panthera_pardus/pep/Panthera_pardus.PanPar1.0.pep.all.fa.gz	COMPLETE	
74533	Panthera tigris altaica	74533	Panthera tigris altaica	COMPLETE	NO	EnsemblMain	116	PanTig1.0	ptaltaica_gene_ensembl	ptaltaica_gene_ensembl	ptaltaica_gene_ensembl	VERIFIED_EXISTING	https://ftp.ensembl.org/pub/release-116/fasta/panthera_tigris_altaica/dna/Panthera_tigris_altaica.PanTig1.0.dna.toplevel.fa.gz	https://ftp.ensembl.org/pub/release-116/gtf/panthera_tigris_altaica/Panthera_tigris_altaica.PanTig1.0.116.gtf.gz	https://ftp.ensembl.org/pub/release-116/fasta/panthera_tigris_altaica/pep/Panthera_tigris_altaica.PanTig1.0.pep.all.fa.gz	COMPLETE	
9555	Papio anubis	9555	Papio anubis	COMPLETE	NO	EnsemblMain	116	Panubis1.0	panubis_gene_ensembl	panubis_gene_ensembl	panubis_gene_ensembl	VERIFIED_EXISTING	https://ftp.ensembl.org/pub/release-116/fasta/papio_anubis/dna/Papio_anubis.Panubis1.0.dna.toplevel.fa.gz	https://ftp.ensembl.org/pub/release-116/gtf/papio_anubis/Papio_anubis.Panubis1.0.116.gtf.gz	https://ftp.ensembl.org/pub/release-116/fasta/papio_anubis/pep/Papio_anubis.Panubis1.0.pep.all.fa.gz	COMPLETE	
1676925	Paramormyrops kingsleyae	1676925	Paramormyrops kingsleyae	COMPLETE	NO	EnsemblMain	116	PKINGS_0.1	pkingsleyae_gene_ensembl	pkingsleyae_gene_ensembl	pkingsleyae_gene_ensembl	VERIFIED_EXISTING	https://ftp.ensembl.org/pub/release-116/fasta/paramormyrops_kingsleyae/dna/Paramormyrops_kingsleyae.PKINGS_0.1.dna.toplevel.fa.gz	https://ftp.ensembl.org/pub/release-116/gtf/paramormyrops_kingsleyae/Paramormyrops_kingsleyae.PKINGS_0.1.116.gtf.gz	https://ftp.ensembl.org/pub/release-116/fasta/paramormyrops_kingsleyae/pep/Paramormyrops_kingsleyae.PKINGS_0.1.pep.all.fa.gz	COMPLETE	
9157	Parus major	9157	Parus major	COMPLETE	NO	EnsemblMain	116	Parus_major1.1	pmajor_gene_ensembl	pmajor_gene_ensembl	pmajor_gene_ensembl	VERIFIED_EXISTING	https://ftp.ensembl.org/pub/release-116/fasta/parus_major/dna/Parus_major.Parus_major1.1.dna.toplevel.fa.gz	https://ftp.ensembl.org/pub/release-116/gtf/parus_major/Parus_major.Parus_major1.1.116.gtf.gz	https://ftp.ensembl.org/pub/release-116/fasta/parus_major/pep/Parus_major.Parus_major1.1.pep.all.fa.gz	COMPLETE	
13735	Pelodiscus sinensis	13735	Pelodiscus sinensis	COMPLETE	NO	EnsemblMain	116	PelSin_1.0	psinensis_gene_ensembl	psinensis_gene_ensembl	psinensis_gene_ensembl	VERIFIED_EXISTING	https://ftp.ensembl.org/pub/release-116/fasta/pelodiscus_sinensis/dna/Pelodiscus_sinensis.PelSin_1.0.dna.toplevel.fa.gz	https://ftp.ensembl.org/pub/release-116/gtf/pelodiscus_sinensis/Pelodiscus_sinensis.PelSin_1.0.116.gtf.gz	https://ftp.ensembl.org/pub/release-116/fasta/pelodiscus_sinensis/pep/Pelodiscus_sinensis.PelSin_1.0.pep.all.fa.gz	COMPLETE	
230844	Peromyscus maniculatus bairdii	230844	Peromyscus maniculatus bairdii	COMPLETE	NO	EnsemblMain	116	HU_Pman_2.1	pmbairdii_gene_ensembl	pmbairdii_gene_ensembl	pmbairdii_gene_ensembl	VERIFIED_EXISTING	https://ftp.ensembl.org/pub/release-116/fasta/peromyscus_maniculatus_bairdii/dna/Peromyscus_maniculatus_bairdii.HU_Pman_2.1.dna.toplevel.fa.gz	https://ftp.ensembl.org/pub/release-116/gtf/peromyscus_maniculatus_bairdii/Peromyscus_maniculatus_bairdii.HU_Pman_2.1.116.gtf.gz	https://ftp.ensembl.org/pub/release-116/fasta/peromyscus_maniculatus_bairdii/pep/Peromyscus_maniculatus_bairdii.HU_Pman_2.1.pep.all.fa.gz	COMPLETE	
7757	Petromyzon marinus	7757	Petromyzon marinus	COMPLETE	NO	EnsemblMain	116	Pmarinus_7.0	pmarinus_gene_ensembl	pmarinus_gene_ensembl	pmarinus_gene_ensembl	VERIFIED_EXISTING	https://ftp.ensembl.org/pub/release-116/fasta/petromyzon_marinus/dna/Petromyzon_marinus.Pmarinus_7.0.dna.toplevel.fa.gz	https://ftp.ensembl.org/pub/release-116/gtf/petromyzon_marinus/Petromyzon_marinus.Pmarinus_7.0.116.gtf.gz	https://ftp.ensembl.org/pub/release-116/fasta/petromyzon_marinus/pep/Petromyzon_marinus.Pmarinus_7.0.pep.all.fa.gz	COMPLETE	
38626	Phascolarctos cinereus	38626	Phascolarctos cinereus	COMPLETE	NO	EnsemblMain	116	phaCin_unsw_v4.1	pcinereus_gene_ensembl	pcinereus_gene_ensembl	pcinereus_gene_ensembl	VERIFIED_EXISTING	https://ftp.ensembl.org/pub/release-116/fasta/phascolarctos_cinereus/dna/Phascolarctos_cinereus.phaCin_unsw_v4.1.dna.toplevel.fa.gz	https://ftp.ensembl.org/pub/release-116/gtf/phascolarctos_cinereus/Phascolarctos_cinereus.phaCin_unsw_v4.1.116.gtf.gz	https://ftp.ensembl.org/pub/release-116/fasta/phascolarctos_cinereus/pep/Phascolarctos_cinereus.phaCin_unsw_v4.1.pep.all.fa.gz	COMPLETE	
42100	Phocoena sinus	42100	Phocoena sinus	COMPLETE	NO	EnsemblMain	116	mPhoSin1.pri	psinus_gene_ensembl	psinus_gene_ensembl	psinus_gene_ensembl	VERIFIED_EXISTING	https://ftp.ensembl.org/pub/release-116/fasta/phocoena_sinus/dna/Phocoena_sinus.mPhoSin1.pri.dna.toplevel.fa.gz	https://ftp.ensembl.org/pub/release-116/gtf/phocoena_sinus/Phocoena_sinus.mPhoSin1.pri.116.gtf.gz	https://ftp.ensembl.org/pub/release-116/fasta/phocoena_sinus/pep/Phocoena_sinus.mPhoSin1.pri.pep.all.fa.gz	COMPLETE	
9755	Physeter catodon	9755	Physeter catodon	COMPLETE	NO	EnsemblMain	116	ASM283717v2	pcatodon_gene_ensembl	pcatodon_gene_ensembl	pcatodon_gene_ensembl	VERIFIED_EXISTING	https://ftp.ensembl.org/pub/release-116/fasta/physeter_catodon/dna/Physeter_catodon.ASM283717v2.dna.toplevel.fa.gz	https://ftp.ensembl.org/pub/release-116/gtf/physeter_catodon/Physeter_catodon.ASM283717v2.116.gtf.gz	https://ftp.ensembl.org/pub/release-116/fasta/physeter_catodon/pep/Physeter_catodon.ASM283717v2.pep.all.fa.gz	COMPLETE	
64176	Podarcis muralis	64176	Podarcis muralis	COMPLETE	NO	EnsemblMain	116	PodMur_1.0	pmuralis_gene_ensembl	pmuralis_gene_ensembl	pmuralis_gene_ensembl	VERIFIED_EXISTING	https://ftp.ensembl.org/pub/release-116/fasta/podarcis_muralis/dna/Podarcis_muralis.PodMur_1.0.dna.toplevel.fa.gz	https://ftp.ensembl.org/pub/release-116/gtf/podarcis_muralis/Podarcis_muralis.PodMur_1.0.116.gtf.gz	https://ftp.ensembl.org/pub/release-116/fasta/podarcis_muralis/pep/Podarcis_muralis.PodMur_1.0.pep.all.fa.gz	COMPLETE	
48698	Poecilia formosa	48698	Poecilia formosa	COMPLETE	NO	EnsemblMain	116	PoeFor_5.1.2	pformosa_gene_ensembl	pformosa_gene_ensembl	pformosa_gene_ensembl	VERIFIED_EXISTING	https://ftp.ensembl.org/pub/release-116/fasta/poecilia_formosa/dna/Poecilia_formosa.PoeFor_5.1.2.dna.toplevel.fa.gz	https://ftp.ensembl.org/pub/release-116/gtf/poecilia_formosa/Poecilia_formosa.PoeFor_5.1.2.116.gtf.gz	https://ftp.ensembl.org/pub/release-116/fasta/poecilia_formosa/pep/Poecilia_formosa.PoeFor_5.1.2.pep.all.fa.gz	COMPLETE	
48699	Poecilia latipinna	48699	Poecilia latipinna	COMPLETE	NO	EnsemblMain	116	P_latipinna-1.0	platipinna_gene_ensembl	platipinna_gene_ensembl	platipinna_gene_ensembl	VERIFIED_EXISTING	https://ftp.ensembl.org/pub/release-116/fasta/poecilia_latipinna/dna/Poecilia_latipinna.P_latipinna-1.0.dna.toplevel.fa.gz	https://ftp.ensembl.org/pub/release-116/gtf/poecilia_latipinna/Poecilia_latipinna.P_latipinna-1.0.116.gtf.gz	https://ftp.ensembl.org/pub/release-116/fasta/poecilia_latipinna/pep/Poecilia_latipinna.P_latipinna-1.0.pep.all.fa.gz	COMPLETE	
8081	Poecilia reticulata	8081	Poecilia reticulata	COMPLETE	NO	EnsemblMain	116	Guppy_female_1.0_MT	preticulata_gene_ensembl	preticulata_gene_ensembl	preticulata_gene_ensembl	VERIFIED_EXISTING	https://ftp.ensembl.org/pub/release-116/fasta/poecilia_reticulata/dna/Poecilia_reticulata.Guppy_female_1.0_MT.dna.toplevel.fa.gz	https://ftp.ensembl.org/pub/release-116/gtf/poecilia_reticulata/Poecilia_reticulata.Guppy_female_1.0_MT.116.gtf.gz	https://ftp.ensembl.org/pub/release-116/fasta/poecilia_reticulata/pep/Poecilia_reticulata.Guppy_female_1.0_MT.pep.all.fa.gz	COMPLETE	
9601	Pongo abelii	9601	Pongo abelii	COMPLETE	NO	EnsemblMain	116	Susie_PABv2	pabelii_gene_ensembl	pabelii_gene_ensembl	pabelii_gene_ensembl	VERIFIED_EXISTING	https://ftp.ensembl.org/pub/release-116/fasta/pongo_abelii/dna/Pongo_abelii.Susie_PABv2.dna.toplevel.fa.gz	https://ftp.ensembl.org/pub/release-116/gtf/pongo_abelii/Pongo_abelii.Susie_PABv2.116.gtf.gz	https://ftp.ensembl.org/pub/release-116/fasta/pongo_abelii/pep/Pongo_abelii.Susie_PABv2.pep.all.fa.gz	COMPLETE	
9813	Procavia capensis	9813	Procavia capensis	COMPLETE	NO	EnsemblMain	116	proCap1	pcapensis_gene_ensembl	pcapensis_gene_ensembl	pcapensis_gene_ensembl	VERIFIED_EXISTING	https://ftp.ensembl.org/pub/release-116/fasta/procavia_capensis/dna/Procavia_capensis.proCap1.dna.toplevel.fa.gz	https://ftp.ensembl.org/pub/release-116/gtf/procavia_capensis/Procavia_capensis.proCap1.116.gtf.gz	https://ftp.ensembl.org/pub/release-116/fasta/procavia_capensis/pep/Procavia_capensis.proCap1.pep.all.fa.gz	COMPLETE	
1328070	Prolemur simus	1328070	Prolemur simus	COMPLETE	NO	EnsemblMain	116	Prosim_1.0	psimus_gene_ensembl	psimus_gene_ensembl	psimus_gene_ensembl	VERIFIED_EXISTING	https://ftp.ensembl.org/pub/release-116/fasta/prolemur_simus/dna/Prolemur_simus.Prosim_1.0.dna.toplevel.fa.gz	https://ftp.ensembl.org/pub/release-116/gtf/prolemur_simus/Prolemur_simus.Prosim_1.0.116.gtf.gz	https://ftp.ensembl.org/pub/release-116/fasta/prolemur_simus/pep/Prolemur_simus.Prosim_1.0.pep.all.fa.gz	COMPLETE	
379532	Propithecus coquereli	379532	Propithecus coquereli	COMPLETE	NO	EnsemblMain	116	Pcoq_1.0	pcoquereli_gene_ensembl	pcoquereli_gene_ensembl	pcoquereli_gene_ensembl	VERIFIED_EXISTING	https://ftp.ensembl.org/pub/release-116/fasta/propithecus_coquereli/dna/Propithecus_coquereli.Pcoq_1.0.dna.toplevel.fa.gz	https://ftp.ensembl.org/pub/release-116/gtf/propithecus_coquereli/Propithecus_coquereli.Pcoq_1.0.116.gtf.gz	https://ftp.ensembl.org/pub/release-116/fasta/propithecus_coquereli/pep/Propithecus_coquereli.Pcoq_1.0.pep.all.fa.gz	COMPLETE	
8673	Pseudonaja textilis	8673	Pseudonaja textilis	COMPLETE	NO	EnsemblMain	116	EBS10Xv2-PRI	ptextilis_gene_ensembl	ptextilis_gene_ensembl	ptextilis_gene_ensembl	VERIFIED_EXISTING	https://ftp.ensembl.org/pub/release-116/fasta/pseudonaja_textilis/dna/Pseudonaja_textilis.EBS10Xv2-PRI.dna.toplevel.fa.gz	https://ftp.ensembl.org/pub/release-116/gtf/pseudonaja_textilis/Pseudonaja_textilis.EBS10Xv2-PRI.116.gtf.gz	https://ftp.ensembl.org/pub/release-116/fasta/pseudonaja_textilis/pep/Pseudonaja_textilis.EBS10Xv2-PRI.pep.all.fa.gz	COMPLETE	
132908	Pteropus vampyrus	132908	Pteropus vampyrus	COMPLETE	NO	EnsemblMain	116	pteVam1	pvampyrus_gene_ensembl	pvampyrus_gene_ensembl	pvampyrus_gene_ensembl	VERIFIED_EXISTING	https://ftp.ensembl.org/pub/release-116/fasta/pteropus_vampyrus/dna/Pteropus_vampyrus.pteVam1.dna.toplevel.fa.gz	https://ftp.ensembl.org/pub/release-116/gtf/pteropus_vampyrus/Pteropus_vampyrus.pteVam1.116.gtf.gz	https://ftp.ensembl.org/pub/release-116/fasta/pteropus_vampyrus/pep/Pteropus_vampyrus.pteVam1.pep.all.fa.gz	COMPLETE	
